"","logFC","logCPM","PValue","FDR"
"AT1G59650",1.36557910989871,4.41239266145212,8.15570320307616e-10,4.98378745541351e-09
"AT3G52190",1.38739929698171,4.09092372728527,8.26277727936494e-10,5.04745405922912e-09
"AT2G19620",1.40801522483517,3.86447951086444,8.41582003411228e-10,5.13914710640534e-09
"AT3G18070",-2.29708458601201,0.854525052150447,8.6418889831981e-10,5.27535422811635e-09
"AT1G74088",-1.97618961662212,1.42910865944519,8.69532577919572e-10,5.30612148682997e-09
"AT1G20100",1.29875649983744,6.07395786551153,8.76089493639448e-10,5.34426818468195e-09
"AT2G37640",-1.45823418648044,3.42189865418656,8.80820077725109e-10,5.3712512796889e-09
"AT1G75180",-1.46680419943236,3.30368991883605,8.93093983715004e-10,5.44419878566576e-09
"AT4G37110",-1.44463389984849,3.48282363699634,8.99403870148143e-10,5.48075213028929e-09
"AT2G17880",-2.132063059759,1.07261743463872,9.4264192610426e-10,5.74223302929644e-09
"AT5G62560",1.37151593669464,4.26860867123553,9.61812690185942e-10,5.85697361982613e-09
"AT4G08180",1.30168176743898,5.76668537307525,9.64049298992281e-10,5.86854940608706e-09
"AT2G47650",1.28812549679478,6.46686607397218,9.92091787306328e-10,6.03715305167996e-09
"AT3G06470",-1.47939270115447,3.19972103840404,1.03507136696841e-09,6.2965040740114e-09
"AT1G51790",1.57067291334934,2.61571138554057,1.03987702181058e-09,6.32353738167459e-09
"AT3G06520",-1.77571978740949,1.87177496838171,1.06341269871379e-09,6.4644103656513e-09
"AT4G15233",1.39981561739677,3.82427742676315,1.09512707107537e-09,6.65488584762278e-09
"AT1G76130",1.34398722393158,4.59614116788205,1.10535559251289e-09,6.714708764386e-09
"AT3G09162",-1.96920271216549,1.34760302359267,1.12596058827808e-09,6.83750224552474e-09
"AT3G20860",1.51247640025314,2.8823053743176,1.14632557415081e-09,6.95875347669394e-09
"AT5G47200",1.27901342080805,6.73659577019035,1.16839342520672e-09,7.09025416622324e-09
"AT4G04745",1.85657800205378,1.57484645359145,1.17055991990042e-09,7.10093653005517e-09
"AT3G06140",-1.5999444324956,2.45529325985189,1.18134205402713e-09,7.16385817917317e-09
"AT1G04130",1.40741431351888,3.72369488288951,1.20639698408523e-09,7.3132588324418e-09
"AT4G39700",3.04236623536807,0.0485153195570026,1.22150553837698e-09,7.40228122268448e-09
"AT3G63060",3.48486772487984,-0.203175465603225,1.22676651241056e-09,7.4315866030748e-09
"AT3G01350",-1.98132530882888,1.31748374312942,1.23000685216587e-09,7.44863519099962e-09
"AT4G18210",1.56834116235776,2.5764995115423,1.25125533372246e-09,7.57468732668619e-09
"AT3G61310",-1.39261637686615,3.86123887417145,1.25848149512037e-09,7.6140503486943e-09
"AT2G20560",1.50097861332553,2.94275883231654,1.25862869688992e-09,7.6140503486943e-09
"AT4G35320",1.31363383273428,5.17833643774256,1.28494023837315e-09,7.77053275250011e-09
"AT3G63200",-1.39095482995235,3.88900851384727,1.28572810928082e-09,7.77228370214318e-09
"AT4G13810",-1.33913005812352,4.63676071752505,1.2861189012355e-09,7.77228370214318e-09
"AT1G33590",1.26939816680562,7.38575305775348,1.29498586486218e-09,7.82316443517119e-09
"AT2G32970",-1.39056846331329,3.90091860087783,1.29916498798755e-09,7.84569999481394e-09
"AT1G07620",1.8447221962271,1.59494769736005,1.30282599733966e-09,7.86509216556951e-09
"AT4G31650",-1.55691390818738,2.68125285982091,1.30662775596776e-09,7.88532035125451e-09
"AT4G27657",1.46922694038441,3.14641876151498,1.31630712390249e-09,7.94099290793207e-09
"AT1G50460",1.28907831787376,5.83798173285327,1.32008911401702e-09,7.96106173865457e-09
"AT1G48440",1.28824097434788,5.87049938771332,1.32580412680818e-09,7.99277018930602e-09
"AT5G24490",-1.26583487875245,7.82482813505961,1.33054879420538e-09,8.01860895177274e-09
"AT1G74440",1.32909139627531,4.76696715025805,1.33157293997117e-09,8.02201575103925e-09
"AT1G74000",1.68795755569869,2.06166861192919,1.34479512824276e-09,8.09888158011305e-09
"AT5G52200",1.3376358234514,4.5792739679203,1.35674415073872e-09,8.16802960997417e-09
"AT2G37900",2.60183352761662,0.342944029809938,1.3696863194994e-09,8.24310703057074e-09
"AT3G13210",2.32586498718564,0.714353379560476,1.40480251151989e-09,8.45153555020722e-09
"AT4G37550",-1.34272077040371,4.50529769326602,1.4100226326548e-09,8.48002259604536e-09
"AT1G75220",1.27589443559587,6.44512491839824,1.42169698066923e-09,8.54729309251721e-09
"AT3G24550",1.26948498804316,6.94939734103613,1.43902238914235e-09,8.64848003759908e-09
"AT5G18850",-1.4790107691357,3.0869982863614,1.43964558603044e-09,8.64925215827153e-09
"AT4G17350",1.46030497189709,3.16401752602969,1.45313326009151e-09,8.72728573898313e-09
"AT3G54100",1.33798832758013,4.52290848165513,1.4750155977065e-09,8.85566541713696e-09
"AT5G52170",-2.26916073186896,0.833825867218208,1.51445957991433e-09,9.08935696383188e-09
"AT1G24440",-1.59769883210107,2.42366803620874,1.52646794628715e-09,9.15828383834532e-09
"AT5G24760",1.42164056192994,3.48773722719023,1.53823828656152e-09,9.2257358366913e-09
"AT5G66740",2.38283022890071,0.613861074878292,1.58774555816886e-09,9.51939492231353e-09
"AT1G75460",-1.26192530689268,7.44911556540807,1.59497960936499e-09,9.55948869061643e-09
"AT1G08650",1.28908424523731,5.52876458666769,1.62251047701289e-09,9.72116198410431e-09
"AT1G62030",-1.55289712035055,2.65300108918633,1.6418083902282e-09,9.8334142125247e-09
"AT1G07180",1.49831547802295,2.8916696210629,1.64453994580138e-09,9.84640132617997e-09
"AT5G03720",1.4816291391851,3.01961459923365,1.66547140322378e-09,9.96831103819287e-09
"AT2G23560",2.06962560196933,1.12347585329366,1.67348500733779e-09,1.00128468115286e-08
"AT1G65590",-1.32422485579936,4.71793092233602,1.69648773304729e-09,1.01470048022121e-08
"AT1G30730",3.96713504181455,-0.453149878241851,1.69868771153797e-09,1.01566885296916e-08
"AT1G72275",-2.12838316522446,1.01699401786737,1.70621228157808e-09,1.01981912201127e-08
"AT5G26220",2.03669209751161,1.18555674589865,1.77069954666645e-09,1.05800205654031e-08
"AT5G15860",-1.54394123330331,2.67143416196376,1.79571586641196e-09,1.07258286615922e-08
"AT1G78570",1.25854129616402,7.28887869758417,1.8072058629546e-09,1.07907718927716e-08
"AT1G25550",1.26326005784595,6.7824596644686,1.80798556254861e-09,1.07917417514638e-08
"AT5G28030",1.54824613262253,2.59909599404259,1.80927114134046e-09,1.07957294757868e-08
"AT2G40640",-1.64960526406353,2.21483129390852,1.81824885632578e-09,1.08455969823076e-08
"AT2G37630",-1.28542342408445,5.53397412639688,1.83204295001887e-09,1.09241496913983e-08
"AT5G52190",-1.36153158070866,4.08058091715901,1.85456850934144e-09,1.10546952774689e-08
"AT5G55460",-2.65733233724967,0.377765455407727,1.8991783669147e-09,1.13167468946045e-08
"AT1G15420",1.35136772076279,4.18625135550613,1.90252719614009e-09,1.13328391721012e-08
"AT4G22770",1.46849985080164,3.07155476095706,1.94187088477427e-09,1.15632590866855e-08
"AT5G27320",-1.49878385130734,2.85670637416306,1.94373862221136e-09,1.15694727270439e-08
"AT5G41050",-1.40660920334046,3.55099496175347,1.94423788091603e-09,1.15694727270439e-08
"AT2G32560",-1.30762611147798,4.92912589075696,1.97383430046855e-09,1.1741594105169e-08
"AT2G33590",1.30921390324899,4.89495608429552,1.97688860195813e-09,1.17557630707599e-08
"AT2G16750",-1.50240847344771,2.83786387202946,1.97984980507289e-09,1.17693689704486e-08
"AT5G64660",1.44120861166429,3.22768690496213,1.98110102552114e-09,1.17728039528165e-08
"AT3G23570",1.33478720674763,4.41085820769322,1.98720906296268e-09,1.18050887012492e-08
"AT3G22070",-2.00915059659965,1.21349055235879,2.0388764892854e-09,1.2107906814598e-08
"AT3G62150",1.32489888084159,4.53202273711497,2.073153683517e-09,1.2307282121877e-08
"AT5G18490",1.32876528449326,4.46130031370063,2.08130902223903e-09,1.23515022524796e-08
"AT3G45850",-1.27157980002832,5.92703842761615,2.09115213030882e-09,1.24057050200845e-08
"AT1G56430",-1.54022316923033,2.65625342121644,2.12600851943297e-09,1.2608211311142e-08
"AT1G77680",1.27125753094989,5.84909165421588,2.16871625210131e-09,1.2857126563407e-08
"AT1G17970",-1.51865053803226,2.73719690079505,2.17944423644858e-09,1.29163469782476e-08
"AT5G48500",-1.43707933054833,3.26611196461027,2.18680489403769e-09,1.29555777575266e-08
"AT3G10640",1.30071337288767,4.97596147433982,2.20595075143921e-09,1.30645789252749e-08
"AT5G37750",3.28051430585265,-0.135977779291455,2.23333245174085e-09,1.32222659172994e-08
"AT1G16500",1.34316119004222,4.15300246768651,2.24983360265803e-09,1.33154505332669e-08
"AT2G16400",-1.30196728198535,4.93490381100849,2.26613600432775e-09,1.34073961975167e-08
"AT5G05090",-1.50256840939004,2.7948278556377,2.26773159907494e-09,1.34122975462203e-08
"AT1G75140",-1.37287023350095,3.84196600730086,2.28403496285471e-09,1.3504153958603e-08
"AT1G11350",-1.28982121152871,5.25184590000582,2.30676308331177e-09,1.36339212256726e-08
"AT5G55540",-1.31622394214273,4.64335336051812,2.30905669334188e-09,1.36428652144968e-08
"AT5G13880",1.76584716518575,1.74919682900225,2.31223552249694e-09,1.36570316350723e-08
"AT1G63930",3.65792586383962,-0.348094478692104,2.34786774805636e-09,1.38628071054608e-08
"AT1G71695",-1.25468390226404,6.66830555939005,2.41896336018994e-09,1.42777638170833e-08
"AT4G18230",-1.43277070231171,3.2702521074461,2.42098682943221e-09,1.4284884488344e-08
"AT4G17250",1.34783991649818,4.08670594753528,2.42850261975679e-09,1.43243965253738e-08
"AT4G13575",-1.45502975263936,3.07846750186668,2.44579284067256e-09,1.4421516436249e-08
"AT2G34850",1.93620700353197,1.34265660795849,2.46318944210195e-09,1.45191979151276e-08
"AT1G67310",1.26918147150439,5.73376492767953,2.46493907559451e-09,1.45246140406535e-08
"AT1G70560",-1.53170419832986,2.66240360200946,2.46813641662592e-09,1.45385542358056e-08
"AT4G26080",1.25496393742459,6.53698137261329,2.4874496435024e-09,1.46473836703781e-08
"AT5G25240",-1.62220868301318,2.24736070267317,2.48845755683096e-09,1.46483850054127e-08
"AT3G33528",-3.01776389178542,-0.0501413588804422,2.49495632131654e-09,1.46816968581545e-08
"AT5G10820",1.56958978976773,2.47243331950556,2.50982620764211e-09,1.47642300094909e-08
"AT5G17450",1.44073353847761,3.1497731399988,2.53049874587119e-09,1.48808306673616e-08
"AT2G46080",1.27256231291545,5.52888225050072,2.57407219566758e-09,1.51319785463538e-08
"AT3G07790",1.26239237203851,5.93987002482683,2.64135205253804e-09,1.55206658939828e-08
"AT3G57070",1.27248569012583,5.49586069791107,2.6419665789906e-09,1.55206658939828e-08
"AT5G58900",1.25815186231901,6.14019970961527,2.68556044920112e-09,1.57714656813514e-08
"AT2G21470",1.26101851943167,5.96823932969181,2.70314461891870e-09,1.58694014011268e-08
"AT3G23230",3.93551050074049,-0.480884745664914,2.72685852457554e-09,1.60032452451004e-08
"AT1G13090",-1.27179843868886,5.50796371485849,2.72916567786032e-09,1.60114105859168e-08
"AT2G36800",-1.42551051017325,3.28039571552667,2.75144190025722e-09,1.61366852540077e-08
"AT1G65840",1.25167483602893,6.40557044035599,2.86936634666825e-09,1.6822646491885e-08
"AT5G64220",1.26928091441764,5.4852279810898,2.9099448622571e-09,1.70515035632649e-08
"AT3G51150",-1.29838362754983,4.82548668620015,2.91035214967583e-09,1.70515035632649e-08
"AT1G75290",2.14998240146198,0.885131085316608,2.91990879497149e-09,1.71017639740324e-08
"AT5G13330",3.43054430355281,-0.250168189200247,2.92883982621258e-09,1.71483277567564e-08
"AT5G15770",-1.51740861210769,2.67664927499668,2.97891409403931e-09,1.74356729514862e-08
"AT5G23280",-1.26600148716981,5.60767658882846,2.98460080167261e-09,1.74631110494117e-08
"AT1G65560",1.43005908067051,3.16624665369191,2.98984433052498e-09,1.74879385850011e-08
"AT2G25200",-1.67011911129275,2.07844568344072,2.99483594811006e-09,1.75112765487653e-08
"AT3G27060",-1.25908626436248,5.88586474449539,3.03622924975594e-09,1.77473741135016e-08
"AT3G61460",-1.35318926468095,3.94437967471639,3.07986948908714e-09,1.79964432746358e-08
"AT2G41660",1.86971918934645,1.39594624086987,3.09789857038573e-09,1.80957436371713e-08
"AT3G06380",-1.35145352414471,3.94779359636156,3.13208033223343e-09,1.8289298746973e-08
"AT1G22570",1.45666859654938,2.99246500648911,3.21943706065846e-09,1.87931279237035e-08
"AT4G19670",-1.30124385825729,4.68138385973015,3.24915884976193e-09,1.89602951169519e-08
"AT1G17500",1.26480627263807,5.50311858202631,3.25069538404276e-09,1.89629320651383e-08
"AT2G32680",1.56360940131521,2.44051836710704,3.26256128682141e-09,1.9025803528185e-08
"AT5G19450",1.24757546047492,6.35408425557222,3.28650114178924e-09,1.91590194937983e-08
"AT2G27920",-1.27706220504667,5.24094583063561,3.30486506099335e-09,1.92596519537822e-08
"AT1G50890",-1.47893066443133,2.90403579330151,3.30778858577721e-09,1.9270265859761e-08
"AT4G28780",-1.25285064560462,6.02654739505086,3.34523149158178e-09,1.94819061183625e-08
"AT3G16180",-1.40568107248413,3.37915806416425,3.3533334671352e-09,1.952258708156e-08
"AT3G48200",-1.23735223191436,7.21498016772186,3.37860525472942e-09,1.96631676659236e-08
"AT5G41140",-1.2717193147119,5.34540062157013,3.46408143725322e-09,2.0153922052412e-08
"AT2G26980",-1.2519883601422,5.92284086836492,3.62203717669032e-09,2.10658935329597e-08
"AT1G07280",-1.23793848433875,6.8454130077756,3.66335702621988e-09,2.12991256699043e-08
"AT1G11290",-1.48029796974425,2.81079662939364,3.74229143247581e-09,2.17508248384224e-08
"AT3G62390",-1.41993221688785,3.2378684466731,3.7482694252755e-09,2.17783297979699e-08
"AT3G50530",-1.27895334280375,5.03536192978768,3.78452483220689e-09,2.19816769573e-08
"AT1G07610",1.72258392503494,1.81273880898655,3.79056226704225e-09,2.20094321204582e-08
"AT3G61280",-1.37036264602576,3.64038146416001,3.81942267663754e-09,2.21696436439754e-08
"AT5G14930",1.28556763367269,4.85573764135119,3.845684302692e-09,2.23146693209307e-08
"AT4G00880",-1.32374377994579,4.22070655120433,3.84968264915282e-09,2.23304584456333e-08
"AT1G50040",1.389364063951,3.43924173818142,3.96619078896592e-09,2.29986446313403e-08
"AT3G05830",1.36639786243643,3.65140573389479,3.97335617340335e-09,2.30325550330274e-08
"AT2G41070",2.325619314521,0.567573287453704,4.03856831063013e-09,2.34028139790343e-08
"AT1G22280",1.24071873910847,6.30361006083829,4.06366493295545e-09,2.35404420221538e-08
"AT1G07240",1.31974365028741,4.15517095680497,4.17291045811199e-09,2.41652843786591e-08
"AT4G23820",-1.24049580540014,6.18212200970789,4.36963545398177e-09,2.5296137960915e-08
"AT1G33780",-1.27588764351237,4.99723288378342,4.40166521173144e-09,2.54731257519698e-08
"AT1G42540",1.28678957412383,4.70904860567306,4.44172693601589e-09,2.5696463276759e-08
"AT4G34260",1.23115869845451,6.80024769667775,4.44898514265755e-09,2.57299395465041e-08
"AT1G52855",2.10734231366036,0.906286343765786,4.52996528309913e-09,2.61896107951131e-08
"AT5G04150",-3.28957310933638,-0.266643788500588,4.53327636221226e-09,2.62000894679527e-08
"AT1G26761",-1.32298587174213,4.15171035088346,4.53525335883114e-09,2.62028534277742e-08
"AT1G27460",-1.26951447906561,5.09492729210675,4.6293521959448e-09,2.6737682339512e-08
"AT5G67050",1.96334015763901,1.21106881709926,4.66091135680602e-09,2.69110677843592e-08
"AT1G66465",4.32151799619242,-0.658548198473545,4.67356172717523e-09,2.69574000911265e-08
"AT3G44120",-4.2267140529323,-0.635649935883764,4.67356172717523e-09,2.69574000911265e-08
"AT1G17700",-4.22644479237229,-0.635261549167313,4.67356172717523e-09,2.69574000911265e-08
"AT2G32090",-1.39958769868024,3.29198177405796,4.70458952971892e-09,2.71274204314234e-08
"AT3G47560",-1.29575768485534,4.5293511069822,4.76389671432879e-09,2.74603383635378e-08
"AT4G02350",1.2433852068798,5.80756485891792,4.82076780227848e-09,2.77789991717978e-08
"AT3G57790",-1.3949077451433,3.35481965277252,4.8273423295963e-09,2.7807718599121e-08
"AT1G54730",-1.30287554106303,4.35777559462097,4.86753267829054e-09,2.80299979626329e-08
"AT5G15240",1.4142512028914,3.13845069291791,4.90147233648439e-09,2.82161477967588e-08
"AT5G18590",-1.2768652379919,4.83710872910208,4.92554911578529e-09,2.83454164553239e-08
"AT2G47920",-2.5424592890751,0.397555522311578,4.9958924771887e-09,2.874076610026e-08
"AT4G39220",1.27406299937446,4.87438109480072,5.24453596377408e-09,3.01612573206126e-08
"AT2G34140",2.47659499163104,0.342301009170263,5.29731161634707e-09,3.04547513938164e-08
"AT3G61160",-2.04968748861967,1.00759585745309,5.53377556532118e-09,3.18037469455984e-08
"AT2G25260",2.52289319753019,0.27809978643644,5.56749616156045e-09,3.19870310195732e-08
"AT1G21130",-1.22132625989935,6.99877930826335,5.58135011347675e-09,3.20560919953725e-08
"AT1G69440",-1.39442434796738,3.26096375895716,5.70634914635813e-09,3.27632519296483e-08
"AT3G11700",1.21361909244474,7.90414777425706,5.77388708914073e-09,3.31401405053997e-08
"AT2G45080",3.59795646814725,-0.400114981413219,5.82975201179121e-09,3.3449804536313e-08
"AT1G51680",1.21437192919555,7.59362745615153,5.9302651702715e-09,3.4015362851659e-08
"AT3G53420",1.20862521236653,8.92660839291199,5.99971944431829e-09,3.44024581977753e-08
"AT4G15540",-1.31994048260608,3.97280708271142,6.14903199861953e-09,3.52470578465132e-08
"AT2G34300",1.25875393294247,5.0741529369316,6.17167317660825e-09,3.53652448858217e-08
"AT4G32870",2.24796552461613,0.651690173857611,6.24655060152889e-09,3.57825832786794e-08
"AT5G45430",1.21222240879239,7.5986600349164,6.29078635137656e-09,3.60241787687902e-08
"AT3G22235",-1.20750544643339,8.43060161961802,6.46283967204234e-09,3.699732350567e-08
"AT4G28310",-1.35293168408566,3.61557480865681,6.57317736990451e-09,3.76166481041049e-08
"AT1G17100",-1.21524669296521,6.92975921892043,6.72878669218494e-09,3.84945607786222e-08
"AT1G05460",-1.35608447743836,3.5704917388879,6.77174256536849e-09,3.87276333890538e-08
"AT2G47700",-1.26803414581138,4.79198370134569,6.80416604626843e-09,3.89003384522272e-08
"AT5G17650",1.42380998372491,2.98642070833465,6.82320783960449e-09,3.89964506897042e-08
"AT3G21700",1.49209723112345,2.55783825206303,6.84276471495574e-09,3.90954429776376e-08
"AT1G30300",1.33149186381899,3.77591776042754,6.91545183523106e-09,3.94978256894298e-08
"AT4G03550",1.2179248148562,6.52992019306723,7.0058012211901e-09,4.00007912312432e-08
"AT4G18070",1.23457891379139,5.55651994893705,7.16524358002705e-09,4.08977974239677e-08
"AT2G30600",-1.24364378091061,5.35862658266242,7.25570286719869e-09,4.14006048391758e-08
"AT3G18980",-1.31429866761429,3.97602740237641,7.27112375751747e-09,4.14750592667791e-08
"AT1G66480",1.55919803400669,2.26034979943094,7.37408313064271e-09,4.20486286278625e-08
"AT3G54200",1.34987296550489,3.51506283836207,7.60932968995653e-09,4.33759083695827e-08
"AT5G67180",1.33937212938814,3.65892465652123,7.7060703359154e-09,4.39130468327278e-08
"AT4G14550",-1.67113213629202,1.84037197930073,7.72566889047813e-09,4.40103842333754e-08
"AT1G53310",1.2057589808285,7.39588370073834,7.80699132067315e-09,4.44591626251885e-08
"AT4G27960",1.20923905814207,6.92233375062588,7.89604955112976e-09,4.49516881479653e-08
